filename,width,height,class,xmin,ymin,xmax,ymax
185.png,1200,800,cardboard,0,400,412,784
185.png,1200,800,glass,687,455,1199,660
1262.png,1200,800,trash,66,90,395,448
1262.png,1200,800,plastic,754,131,1196,515
1262.png,1200,800,metal,147,514,451,785
1262.png,1200,800,glass,678,486,1190,870
1381.png,1200,800,glass,0,6,402,379
1381.png,1200,800,cardboard,600,0,1112,384
1381.png,1200,800,plastic,108,522,620,906
1381.png,1200,800,metal,749,434,1261,818
142.png,1200,800,plastic,227,0,739,383
142.png,1200,800,cardboard,600,0,1112,384
142.png,1200,800,glass,48,408,560,670
142.png,1200,800,trash,755,489,1135,766
1224.png,1200,800,paper,0,73,451,457
1224.png,1200,800,trash,747,0,1254,321
1224.png,1200,800,glass,0,431,450,815
1224.png,1200,800,plastic,600,400,979,784
1279.png,1200,800,glass,46,111,493,390
1279.png,1200,800,trash,790,67,1183,379
1279.png,1200,800,cardboard,0,400,381,784
1279.png,1200,800,metal,600,538,1027,922
1403.png,1200,800,paper,89,114,527,429
1403.png,1200,800,plastic,744,92,1108,399
1403.png,1200,800,glass,0,503,512,856
1403.png,1200,800,cardboard,600,400,1038,784
834.png,1200,800,paper,22,0,534,384
834.png,1200,800,plastic,686,72,1057,424
834.png,1200,800,trash,179,508,568,806
834.png,1200,800,glass,712,539,1094,820
498.png,1200,800,metal,45,0,557,384
498.png,1200,800,glass,787,0,1208,384
498.png,1200,800,plastic,83,400,533,677
498.png,1200,800,paper,725,400,1237,784
304.png,1200,800,glass,152,13,509,386
304.png,1200,800,trash,706,93,1128,436
304.png,1200,800,cardboard,0,400,512,784
304.png,1200,800,metal,721,522,1069,788
503.png,1200,800,glass,187,0,608,384
503.png,1200,800,paper,725,0,1237,384
503.png,1200,800,plastic,83,400,533,677
503.png,1200,800,cardboard,697,479,1050,813
1258.png,1200,800,paper,23,48,451,432
1258.png,1200,800,metal,686,15,1114,352
1258.png,1200,800,plastic,35,499,371,883
1258.png,1200,800,trash,651,486,940,870
79.png,1200,800,cardboard,88,115,463,460
79.png,1200,800,metal,728,169,1020,477
79.png,1200,800,glass,52,400,451,731
79.png,1200,800,trash,760,451,1075,745
822.png,1200,800,plastic,48,28,505,324
822.png,1200,800,paper,600,0,1112,384
822.png,1200,800,metal,136,446,569,791
822.png,1200,800,cardboard,600,400,1112,784
518.png,1200,800,glass,189,136,469,366
518.png,1200,800,cardboard,600,0,1081,384
518.png,1200,800,plastic,133,476,645,860
518.png,1200,800,paper,600,430,1047,814
1473.png,1200,800,glass,0,52,474,374
1473.png,1200,800,paper,600,0,1112,384
1473.png,1200,800,plastic,60,429,544,813
1473.png,1200,800,metal,749,519,1145,903
570.png,1200,800,plastic,0,75,512,459
570.png,1200,800,trash,669,43,1049,420
570.png,1200,800,cardboard,1,424,508,806
570.png,1200,800,paper,600,400,1112,784
360.png,1200,800,trash,80,7,481,336
360.png,1200,800,plastic,624,0,1136,319
360.png,1200,800,cardboard,0,400,512,784
360.png,1200,800,paper,679,408,1069,766
319.png,1200,800,trash,103,0,468,384
319.png,1200,800,metal,600,78,896,413
319.png,1200,800,glass,128,517,527,901
319.png,1200,800,cardboard,600,400,1112,784
1242.png,1200,800,plastic,0,0,457,384
1242.png,1200,800,paper,643,0,1155,384
1242.png,1200,800,cardboard,0,400,512,784
1242.png,1200,800,metal,745,503,1003,773
122.png,1200,800,plastic,33,104,498,380
122.png,1200,800,trash,742,33,1113,367
122.png,1200,800,metal,0,421,434,805
122.png,1200,800,glass,661,474,1126,732
369.png,1200,800,glass,190,0,629,384
369.png,1200,800,plastic,662,70,1121,393
369.png,1200,800,paper,74,409,533,773
369.png,1200,800,trash,709,423,1162,794
246.png,1200,800,metal,130,183,545,567
246.png,1200,800,glass,656,36,1124,269
246.png,1200,800,paper,8,400,490,750
246.png,1200,800,trash,669,400,1181,784
1314.png,1200,800,paper,0,0,486,384
1314.png,1200,800,trash,639,0,1115,384
1314.png,1200,800,plastic,0,400,512,714
1314.png,1200,800,glass,600,400,1035,766
712.png,1200,800,glass,62,106,495,382
712.png,1200,800,trash,614,29,1070,413
712.png,1200,800,plastic,180,512,526,772
712.png,1200,800,cardboard,600,444,1112,828
1376.png,1200,800,metal,225,158,737,542
1376.png,1200,800,trash,708,54,1050,426
1376.png,1200,800,cardboard,0,400,512,784
1376.png,1200,800,plastic,600,478,1112,862
911.png,1200,800,metal,177,0,529,374
911.png,1200,800,trash,642,0,1148,384
911.png,1200,800,cardboard,0,400,512,784
911.png,1200,800,plastic,629,400,1061,702
1303.png,1200,800,trash,92,64,537,369
1303.png,1200,800,plastic,600,95,1112,479
1303.png,1200,800,metal,48,482,416,837
1303.png,1200,800,paper,600,400,1082,784
182.png,1200,800,glass,87,55,599,260
182.png,1200,800,metal,631,0,1115,384
182.png,1200,800,trash,75,400,587,784
182.png,1200,800,plastic,637,481,1121,865
6.png,1200,800,glass,124,25,499,368
6.png,1200,800,trash,764,77,1202,428
6.png,1200,800,paper,75,404,450,772
6.png,1200,800,metal,713,499,1057,810
893.png,1200,800,plastic,0,0,512,384
893.png,1200,800,glass,811,0,1235,337
893.png,1200,800,paper,19,400,531,741
893.png,1200,800,cardboard,600,400,1112,784
1157.png,1200,800,glass,0,0,380,314
1157.png,1200,800,trash,690,160,1086,499
1157.png,1200,800,metal,155,484,667,868
1157.png,1200,800,plastic,656,400,1168,784
474.png,1200,800,paper,42,112,455,496
474.png,1200,800,trash,729,38,1080,335
474.png,1200,800,plastic,135,486,566,761
474.png,1200,800,glass,731,421,1243,805
512.png,1200,800,plastic,133,76,645,460
512.png,1200,800,metal,600,0,1112,384
512.png,1200,800,trash,88,400,561,784
512.png,1200,800,glass,789,536,1069,766
500.png,1200,800,metal,45,0,557,384
500.png,1200,800,paper,725,0,1237,384
500.png,1200,800,glass,187,400,608,784
500.png,1200,800,cardboard,697,479,1050,813
723.png,1200,800,paper,0,0,457,349
723.png,1200,800,metal,803,78,1315,462
723.png,1200,800,glass,195,512,707,896
723.png,1200,800,plastic,766,450,1179,737
128.png,1200,800,glass,61,74,526,332
128.png,1200,800,paper,600,0,1109,384
128.png,1200,800,plastic,33,504,498,780
128.png,1200,800,cardboard,600,400,1112,784
888.png,1200,800,plastic,0,0,512,384
888.png,1200,800,paper,619,0,1131,341
888.png,1200,800,glass,211,400,635,737
888.png,1200,800,metal,705,485,1062,830
1419.png,1200,800,paper,0,31,453,415
1419.png,1200,800,glass,704,103,1044,369
1419.png,1200,800,trash,118,431,595,773
1419.png,1200,800,plastic,818,433,1302,739
617.png,1200,800,trash,71,72,577,456
617.png,1200,800,metal,798,108,1310,492
617.png,1200,800,plastic,196,492,605,802
617.png,1200,800,glass,614,504,1106,819
135.png,1200,800,plastic,33,104,498,380
135.png,1200,800,cardboard,600,0,1112,384
135.png,1200,800,trash,142,433,513,767
135.png,1200,800,paper,600,400,1109,784
1150.png,1200,800,trash,103,87,504,374
1150.png,1200,800,cardboard,600,66,1112,450
1150.png,1200,800,glass,181,400,583,729
1150.png,1200,800,paper,633,400,1103,784
964.png,1200,800,glass,139,121,585,429
964.png,1200,800,cardboard,600,0,1112,384
964.png,1200,800,trash,12,400,468,784
964.png,1200,800,metal,738,472,1169,829
113.png,1200,800,paper,21,0,529,273
113.png,1200,800,glass,630,40,1095,378
113.png,1200,800,cardboard,0,400,512,784
113.png,1200,800,plastic,747,449,1194,799
396.png,1200,800,metal,249,118,659,389
396.png,1200,800,glass,779,10,1136,343
396.png,1200,800,trash,26,400,538,784
396.png,1200,800,paper,614,431,1106,786
338.png,1200,800,cardboard,0,0,512,384
338.png,1200,800,paper,600,0,1088,375
338.png,1200,800,plastic,145,431,541,720
338.png,1200,800,glass,600,515,1101,899
262.png,1200,800,cardboard,0,0,512,384
262.png,1200,800,glass,696,55,1208,439
262.png,1200,800,trash,239,428,655,749
262.png,1200,800,plastic,637,400,1094,708
8.png,1200,800,glass,124,25,499,368
8.png,1200,800,plastic,717,18,1153,402
8.png,1200,800,cardboard,0,400,512,784
8.png,1200,800,paper,675,404,1050,772
1500.png,1200,800,trash,99,0,557,322
1500.png,1200,800,paper,669,59,1110,379
1500.png,1200,800,cardboard,0,400,512,784
1500.png,1200,800,plastic,709,531,1092,754
505.png,1200,800,glass,187,0,608,384
505.png,1200,800,trash,732,76,1125,366
505.png,1200,800,cardboard,97,479,450,813
505.png,1200,800,paper,725,400,1237,784
1031.png,1200,800,metal,0,95,512,479
1031.png,1200,800,plastic,600,79,1112,397
1031.png,1200,800,trash,163,439,599,804
1031.png,1200,800,cardboard,600,400,1112,784
206.png,1200,800,plastic,0,139,453,523
206.png,1200,800,trash,757,52,1176,395
206.png,1200,800,cardboard,0,400,512,784
206.png,1200,800,metal,625,431,1137,815
239.png,1200,800,cardboard,0,0,512,384
239.png,1200,800,metal,600,0,913,310
239.png,1200,800,paper,0,407,490,756
239.png,1200,800,trash,689,421,1044,805
1059.png,1200,800,glass,49,0,525,384
1059.png,1200,800,trash,600,0,1112,362
1059.png,1200,800,plastic,111,421,541,754
1059.png,1200,800,paper,652,443,1109,795
645.png,1200,800,plastic,76,83,588,395
645.png,1200,800,cardboard,708,50,1052,380
645.png,1200,800,trash,17,400,496,770
645.png,1200,800,paper,600,400,1002,784
849.png,1200,800,paper,73,129,565,513
849.png,1200,800,glass,618,170,1067,554
849.png,1200,800,trash,103,444,507,828
849.png,1200,800,plastic,624,400,1047,720
1101.png,1200,800,glass,200,0,712,384
1101.png,1200,800,paper,600,0,1112,384
1101.png,1200,800,metal,28,446,540,830
1101.png,1200,800,trash,653,436,1154,763
728.png,1200,800,cardboard,0,0,512,384
728.png,1200,800,paper,600,0,1057,349
728.png,1200,800,glass,195,512,707,896
728.png,1200,800,plastic,766,450,1179,737
1244.png,1200,800,paper,43,0,555,384
1244.png,1200,800,metal,745,103,1003,373
1244.png,1200,800,trash,0,400,495,784
1244.png,1200,800,cardboard,600,400,1112,784
1402.png,1200,800,plastic,144,92,508,399
1402.png,1200,800,cardboard,600,0,1038,384
1402.png,1200,800,glass,0,503,512,856
1402.png,1200,800,trash,695,457,1207,841
1182.png,1200,800,plastic,118,79,573,351
1182.png,1200,800,cardboard,600,0,1112,384
1182.png,1200,800,paper,0,400,512,784
1182.png,1200,800,metal,600,400,1062,784
98.png,1200,800,glass,79,133,497,408
98.png,1200,800,plastic,742,0,1186,302
98.png,1200,800,paper,117,514,495,818
98.png,1200,800,cardboard,600,400,1112,784
400.png,1200,800,glass,178,10,536,343
400.png,1200,800,cardboard,600,0,1112,384
400.png,1200,800,paper,13,431,506,786
400.png,1200,800,trash,626,400,1138,784
310.png,1200,800,glass,152,13,509,386
310.png,1200,800,cardboard,600,0,1112,384
310.png,1200,800,paper,87,400,599,784
310.png,1200,800,trash,706,493,1128,836
1011.png,1200,800,glass,32,90,479,316
1011.png,1200,800,paper,606,41,1033,374
1011.png,1200,800,trash,122,464,495,791
1011.png,1200,800,metal,853,444,1365,828
1263.png,1200,800,metal,147,114,451,385
1263.png,1200,800,plastic,754,131,1196,515
1263.png,1200,800,glass,78,486,590,870
1263.png,1200,800,paper,600,514,1112,898
1350.png,1200,800,trash,160,37,567,325
1350.png,1200,800,paper,600,0,1112,384
1350.png,1200,800,cardboard,0,400,512,784
1350.png,1200,800,plastic,747,416,1176,772
1145.png,1200,800,cardboard,0,66,512,450
1145.png,1200,800,glass,781,0,1183,329
1145.png,1200,800,paper,32,400,503,784
1145.png,1200,800,metal,600,434,1106,818
1250.png,1200,800,paper,23,48,451,432
1250.png,1200,800,glass,600,0,1014,322
1250.png,1200,800,metal,86,415,514,752
1250.png,1200,800,cardboard,600,400,1112,784
322.png,1200,800,glass,128,117,527,501
322.png,1200,800,plastic,670,51,980,324
322.png,1200,800,trash,103,400,468,784
322.png,1200,800,cardboard,600,400,1112,784
1143.png,1200,800,paper,32,0,503,384
1143.png,1200,800,glass,781,0,1183,329
1143.png,1200,800,plastic,12,400,524,699
1143.png,1200,800,metal,600,434,1106,818
752.png,1200,800,trash,82,134,379,461
752.png,1200,800,glass,600,141,1112,428
752.png,1200,800,plastic,191,465,598,849
752.png,1200,800,metal,775,478,1195,795
1092.png,1200,800,metal,21,0,533,384
1092.png,1200,800,paper,634,0,1080,384
1092.png,1200,800,cardboard,17,400,529,784
1092.png,1200,800,plastic,600,400,1112,784
260.png,1200,800,metal,102,74,428,376
260.png,1200,800,cardboard,600,0,1112,384
260.png,1200,800,paper,0,400,433,769
260.png,1200,800,glass,696,455,1208,839
762.png,1200,800,metal,175,78,595,395
762.png,1200,800,cardboard,600,0,1112,384
762.png,1200,800,paper,9,450,397,815
762.png,1200,800,plastic,792,465,1198,849
1298.png,1200,800,paper,0,0,482,384
1298.png,1200,800,glass,657,142,1055,415
1298.png,1200,800,plastic,0,495,512,879
1298.png,1200,800,cardboard,600,400,1112,784
1428.png,1200,800,paper,0,0,512,384
1428.png,1200,800,metal,758,125,1154,509
1428.png,1200,800,plastic,167,438,566,822
1428.png,1200,800,glass,600,423,1112,720
654.png,1200,800,glass,146,79,626,463
654.png,1200,800,plastic,728,50,1125,367
654.png,1200,800,paper,58,400,485,753
654.png,1200,800,trash,744,465,1101,768
873.png,1200,800,plastic,157,87,488,340
873.png,1200,800,metal,715,144,1072,410
873.png,1200,800,paper,0,479,469,863
873.png,1200,800,glass,766,531,1168,915
954.png,1200,800,paper,2,0,424,348
954.png,1200,800,glass,600,45,1112,279
954.png,1200,800,trash,176,483,688,867
954.png,1200,800,plastic,770,491,1114,761
1235.png,1200,800,cardboard,0,0,512,384
1235.png,1200,800,paper,643,0,1155,384
1235.png,1200,800,metal,145,503,403,773
1235.png,1200,800,glass,832,576,1222,960
152.png,1200,800,trash,49,28,551,345
152.png,1200,800,plastic,645,155,1062,439
152.png,1200,800,metal,94,504,535,888
152.png,1200,800,glass,686,543,1129,837
1035.png,1200,800,cardboard,0,0,512,384
1035.png,1200,800,plastic,600,79,1112,397
1035.png,1200,800,paper,55,410,436,794
1035.png,1200,800,trash,763,439,1199,804
1253.png,1200,800,glass,0,0,414,322
1253.png,1200,800,paper,623,48,1051,432
1253.png,1200,800,cardboard,0,400,512,784
1253.png,1200,800,plastic,635,499,971,883
564.png,1200,800,plastic,0,75,512,459
564.png,1200,800,paper,600,0,1112,384
564.png,1200,800,glass,186,467,588,751
564.png,1200,800,trash,669,443,1049,820
1326.png,1200,800,glass,200,3,662,387
1326.png,1200,800,trash,676,85,1079,322
1326.png,1200,800,paper,36,552,548,936
1326.png,1200,800,metal,600,434,987,793
898.png,1200,800,trash,139,77,572,363
898.png,1200,800,paper,619,0,1131,341
898.png,1200,800,plastic,0,400,512,784
898.png,1200,800,metal,705,485,1062,830
1431.png,1200,800,paper,0,0,512,384
1431.png,1200,800,glass,600,23,1112,320
1431.png,1200,800,trash,200,455,555,756
1431.png,1200,800,metal,758,525,1154,909
816.png,1200,800,trash,0,12,467,397
816.png,1200,800,paper,600,0,1112,384
816.png,1200,800,metal,136,446,569,791
816.png,1200,800,glass,735,400,1120,784
1439.png,1200,800,trash,200,55,555,356
1439.png,1200,800,paper,600,0,1112,384
1439.png,1200,800,metal,158,525,554,909
1439.png,1200,800,cardboard,600,400,1112,784
526.png,1200,800,metal,202,112,516,341
526.png,1200,800,cardboard,728,18,1209,402
526.png,1200,800,glass,169,400,681,651
526.png,1200,800,plastic,770,530,1078,786
960.png,1200,800,plastic,170,91,514,361
960.png,1200,800,cardboard,600,0,1112,384
960.png,1200,800,trash,176,483,688,867
960.png,1200,800,paper,602,400,1024,748
9.png,1200,800,plastic,117,18,553,402
9.png,1200,800,glass,724,25,1099,368
9.png,1200,800,trash,164,477,602,828
9.png,1200,800,paper,675,404,1050,772
1368.png,1200,800,glass,23,31,535,373
1368.png,1200,800,metal,825,158,1337,542
1368.png,1200,800,paper,0,400,512,784
1368.png,1200,800,plastic,600,478,1112,862
1237.png,1200,800,plastic,0,0,457,384
1237.png,1200,800,glass,832,176,1222,560
1237.png,1200,800,cardboard,0,400,512,784
1237.png,1200,800,trash,600,400,1095,784
392.png,1200,800,plastic,131,0,643,384
392.png,1200,800,glass,779,10,1136,343
392.png,1200,800,metal,249,518,659,789
392.png,1200,800,trash,626,400,1138,784
921.png,1200,800,glass,109,60,519,406
921.png,1200,800,paper,681,48,1179,395
921.png,1200,800,metal,115,475,473,800
921.png,1200,800,trash,684,467,1049,790
670.png,1200,800,trash,113,73,560,446
670.png,1200,800,paper,652,0,1164,384
670.png,1200,800,glass,194,458,606,842
670.png,1200,800,cardboard,600,400,1112,784
1154.png,1200,800,paper,32,0,503,384
1154.png,1200,800,metal,600,34,1106,418
1154.png,1200,800,cardboard,0,466,512,850
1154.png,1200,800,trash,703,487,1104,774
1023.png,1200,800,metal,0,95,512,479
1023.png,1200,800,plastic,600,79,1112,397
1023.png,1200,800,glass,83,467,478,785
1023.png,1200,800,paper,655,410,1036,794
1238.png,1200,800,cardboard,0,0,512,384
1238.png,1200,800,plastic,600,0,1057,384
1238.png,1200,800,paper,43,400,555,784
1238.png,1200,800,glass,832,576,1222,960
1322.png,1200,800,glass,200,3,662,387
1322.png,1200,800,metal,600,34,987,393
1322.png,1200,800,plastic,135,468,545,852
1322.png,1200,800,trash,676,485,1079,722
143.png,1200,800,cardboard,0,0,512,384
143.png,1200,800,paper,627,5,1073,389
143.png,1200,800,plastic,227,400,739,783
143.png,1200,800,glass,648,408,1160,670
31.png,1200,800,cardboard,125,42,496,400
31.png,1200,800,plastic,658,53,1170,437
31.png,1200,800,glass,85,532,513,753
31.png,1200,800,metal,600,485,1112,869
1464.png,1200,800,paper,91,36,602,420
1464.png,1200,800,trash,775,6,1131,222
1464.png,1200,800,glass,79,512,380,747
1464.png,1200,800,plastic,758,400,1270,784
988.png,1200,800,plastic,165,68,667,452
988.png,1200,800,paper,600,148,1112,532
988.png,1200,800,trash,85,438,446,748
988.png,1200,800,metal,600,451,1112,835
342.png,1200,800,paper,0,0,488,375
342.png,1200,800,cardboard,600,0,1112,384
342.png,1200,800,plastic,145,431,541,720
342.png,1200,800,metal,774,486,1169,787
1385.png,1200,800,metal,149,34,661,418
1385.png,1200,800,paper,600,0,1063,375
1385.png,1200,800,cardboard,0,400,512,784
1385.png,1200,800,glass,600,406,1002,779
1372.png,1200,800,cardboard,0,0,512,384
1372.png,1200,800,glass,623,31,1135,373
1372.png,1200,800,trash,107,454,450,826
1372.png,1200,800,plastic,600,478,1112,862
777.png,1200,800,cardboard,0,0,512,384
777.png,1200,800,metal,710,0,1161,376
777.png,1200,800,paper,33,493,419,782
777.png,1200,800,plastic,600,480,1033,798
647.png,1200,800,trash,144,65,501,368
647.png,1200,800,metal,703,94,1095,478
647.png,1200,800,glass,146,479,626,863
647.png,1200,800,plastic,728,450,1125,767
32.png,1200,800,metal,0,85,512,469
32.png,1200,800,trash,645,26,1144,410
32.png,1200,800,plastic,58,453,570,837
32.png,1200,800,glass,685,532,1113,753
199.png,1200,800,trash,157,52,576,395
199.png,1200,800,metal,625,31,1137,415
199.png,1200,800,glass,180,510,692,842
199.png,1200,800,cardboard,600,400,1112,784
585.png,1200,800,trash,175,126,608,487
585.png,1200,800,cardboard,644,50,1109,395
585.png,1200,800,plastic,0,508,508,811
585.png,1200,800,paper,600,408,1112,764
1026.png,1200,800,metal,0,95,512,479
1026.png,1200,800,glass,683,67,1078,385
1026.png,1200,800,trash,163,439,599,804
1026.png,1200,800,paper,655,410,1036,794
1012.png,1200,800,glass,32,90,479,316
1012.png,1200,800,cardboard,600,0,1112,384
1012.png,1200,800,trash,122,464,495,791
1012.png,1200,800,plastic,664,524,1122,806
1088.png,1200,800,glass,28,55,540,261
1088.png,1200,800,paper,634,0,1080,384
1088.png,1200,800,cardboard,17,400,529,784
1088.png,1200,800,plastic,600,400,1112,784
1067.png,1200,800,metal,151,62,499,326
1067.png,1200,800,plastic,712,1,1224,347
1067.png,1200,800,glass,191,400,688,784
1067.png,1200,800,trash,807,496,1175,806
1191.png,1200,800,glass,32,126,368,380
1191.png,1200,800,metal,741,0,1253,346
1191.png,1200,800,paper,14,400,526,784
1191.png,1200,800,trash,740,456,1077,734
166.png,1200,800,glass,142,78,508,370
166.png,1200,800,cardboard,615,0,1077,384
166.png,1200,800,plastic,104,400,612,784
166.png,1200,800,metal,771,455,1261,839
932.png,1200,800,plastic,23,0,510,338
932.png,1200,800,trash,739,138,1095,407
